,link,price,title,address,type,rooms,bathroom,services_Électricité,parking_spots,utilities,furnished,size,air_conditioned,allow_pets
1833,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-a-louer/1555623313,1290.00,Condo à louer,"7731 Rue Louis Quilico, Saint-Léonard, QC H1S 3E6, Canada",Condo,3 1/2,1,False,1,"Buanderie (dans l'appartement), , Lave-vaisselle, ",False,800,True,Non
1834,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nice-large-sunny-duplex-2-bdr-garden-deck-7-appliances-ndg/1546642166,1495.00,"Nice Large Sunny duplex, 2 BDR, garden/deck, 7 appliances, NDG","Avenue Connaught, Montréal, QC H4B 1X1, Canada",Duplex/Triplex,4 1/2,1,False,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,950,False,Oui
1835,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/basement-bachelor-570-1st-april-st-pierre-lachine/1555622782,570.00,"Basement bachelor 570$. 1st April. St-Pierre, Lachine","25 Avenue Gowans, Lachine, QC H8R 1R7, Canada",Appartement,1 ½ ou 2 ½,1,True,0,", Buanderie (dans l'immeuble), , ",False,260,False,Non
1836,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-apartment-for-rent-lease-transfer-suitable-for-students/1555622578,1120.00,"4 1/2 apartment for rent(Lease transfer)
Suitable for students","Chemin Queen Mary, Montréal, QC H3W 1Y3, Canada",Appartement,4 1/2,1,True,0,"Buanderie (dans l'appartement), Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,800,False,Non
1837,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-bedroom-apartment-lease-transfer-in-homa/1555622570,1480.00,3 Bedroom Apartment - Lease Transfer in HOMA,"3504 Rue de Rouen, Montréal, QC H1W 1L9, Canada",Appartement,5 1/2 et coin détente,1,,0,,False,1 100,False,Oui
1838,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/echange-swap-4-1-2-rdc-plateau-contre-5-1-2-et-plus/1555622469,1170.00,ÉCHANGE/SWAP 4 1/2 RDC Plateau contre 5 1/2 et plus...,"H2H1X2, Canada",Appartement,4 1/2,1,False,0,"Buanderie (dans l'appartement), , Lave-vaisselle, ",False,1 000,False,Non
1839,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/new-tdc3-2-bed-2-bath-1000-sqft-corner-condo/1555622027,,New TDC3 2 bed 2 bath 1000+ sqft. corner condo,"1288 Rue Saint-Antoine O, Montréal, QC H3C 1C2, Canada",Condo,4 1/2 et coin détente,2,False,1,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,1 021,True,Limité
1840,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-5-1-2-grand-jardin-renove-2021/1555622008,1560.00,Appartement 5 1/2 (Grand + Jardin)  rénové 2021,"7072 montjoie, H1S2L5, montréal, QC",Duplex/Triplex,5 1/2,1,,1,,True,1 300,False,Limité
1841,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-2-chambres-fermees-avec-porte-patio-renove-a-neuf/1555621667,1500.00,"Grand 5 1/2, 2 chambres fermées avec porte patio, Rénové à neuf","Montréal, QC H1V 1R8, Canada",Appartement,5 1/2,1,,0,"Buanderie (dans l'appartement), , Lave-vaisselle, ",False,1 050,False,Limité
1842,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/beautiful-5-1-2-in-st-hubert-with-back-yard-balcony/1555621067,1500.00,Beautiful 5 1/2 in st- hubert with back yard & balcony,"3369 Mackay, J4T2N9, Saint-Hubert, QC",Duplex/Triplex,5 1/2,1,,2,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",True,1 200,True,Non
1843,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-haut-de-gamme-au-coeur-de-rosemont-la-petite-patrie/1555620547,3650.00,Appartement haut de gamme au coeur de Rosemont La Petite Patrie,"H2G1J9, Canada",Appartement,6 1/2 et coin détente,1.5,True,1,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",True,2 200,True,Non
1844,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lasalle:-beau-3-1-2-1er-etage-renove-4-electrons-sofa/1555620306,1000.00,"Lasalle: Beau 3 1/2,  1er étage, rénové,4 électrons, sofa","111 9e Av, LaSalle, QC H8P 2N7, Canada",Appartement,3 1/2,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",False,600,False,Non
1845,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-4-1-2-tout-inclu-4-1-2-apartment-all-inclusive/1552261224,1150.00,Appartement 4 1/2 TOUT INCLU / 4 1/2 Apartment - ALL INCLUSIVE,"5975 Avenue de l'Authion, Anjou, QC H1M 1S7, Canada",Appartement,4 1/2,1,True,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,820,False,Limité
1846,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cdn-grand-3-et-4-chauffe-adj-outremont-pres-universite/1552981703,915.00,"CDN, grand 3½ et 4½, chauffé, adj. Outremont - près université","2675 Chemin Bedford, Montréal, QC H3S 1G2, Canada",Appartement,3 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,700,False,Limité
1847,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-3-1-2-a-louer-apartment-for-rent-ville-saint-laurent/1505768224,985.00,"3.5, 3 1/2 à louer, apartment for rent, ville Saint Laurent","990 SAINT FRANCOIS XAVIER, Saint Laurent, QC, H4L 5E7",Appartement,3 1/2,1,,0,"Buanderie (dans l'appartement), Buanderie (dans l'immeuble), Lave-vaisselle, Réfrigérateur / congélateur",False,Non disponible,False,Non
1848,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-saint-laurent-2155-billeron-alexis-nihon/1553863301,1150.00,"4 1/2, SAINT LAURENT, 2155 BILLERON (ALEXIS NIHON)","2155 BILLERON, SAINT LAURENT, QC, H4R 1L5",Appartement,4 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,Non disponible,False,Non
1849,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/a-louer-3-1-2-950-mois-homa/1551295852,950.00,A louer 3 1/2  - $950/mois - HOMA,"3424 Rue la Fontaine, Montréal, QC H1W 1T7, Canada",Appartement,3 1/2,1,,1,"Buanderie (dans l'appartement), , , ",False,1,False,Limité
1850,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nice-31-2-near-metro-frontenac/1555632224,730.00,nice 31/2 near metro frontenac,"2590 Rue Frontenac, Montréal, QC H2K 3A1, Canada",Appartement,3 1/2,1,,0,,False,600,False,Non
1851,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/room-for-rent-chambre/1555631506,,,,,,,,0,,False,,False,
1852,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nice-and-clean-two-bed-room-for-rent-in-marchclose-to-metro/1555631412,1400.00,nice and clean two bed room for rent in Marchclose to metro,"7031 Rue Louis-Hébert, LaSalle, QC H8N 3E9, Canada",Condo,4 1/2,1,,1,"Buanderie (dans l'appartement), , , ",True,900,True,Non
1853,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-a-lasalle/1555631238,1000.00,4 1/2 a louer a lasalle,"1534 Rue John-F.-Kennedy, LaSalle, QC H8R 2C7, Canada",Appartement,4 1/2,1,,0,,False,800,False,Non
1854,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/the-best-2-bedroom-condo-old-montreal-wifi-hydro-incl/1534079568,2060.00,"THE BEST 2 Bedroom Condo Old Montreal - WiFi, Hydro Incl","1090 Rue de Bleury, Montreal, QC, H2Z 0B7",Condo,4 1/2,1,True,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,870,True,Oui
1855,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-apt-downtown-utilities-included-1min-metro-atwater/1551917560,1221.00,1 Bedroom Apt Downtown - Utilities Included - 1min metro Atwater,"2021 Atwater, Montreal, QC, H3H 2P2",Appartement,3 1/2,1,True,0,", Buanderie (dans l'immeuble), Lave-vaisselle, Réfrigérateur / congélateur",False,750,True,Non
1856,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-3-1-2-quartier-des-spectacles/1555630625,1400.00,Condo 3 1/2 Quartier des Spectacles,"1248 Avenue de l'Hôtel-de-Ville, Montréal, QC H2X 3A9, Canada",Condo,3 1/2,1,True,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",True,600,True,Non
1857,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/grand-5-1-2-metro-longueuil-multitude-de-services/1555629558,1400.00,"GRAND 5 1/2 Metro Longueuil, multitude de services",", Longueuil J4K4H2 QC, Canada",Appartement,5 1/2,1,False,0,", , Lave-vaisselle, ",False,1 300,False,Non
1858,https://www.kijiji.ca/v-appartement-condo/ville-de-quebec/4-1-2-condo-completement-meuble-a-louer-a-griffintown/1546711978,2000.00,4 1/2 Condo Complètement meublé à louer à Griffintown,"1388 Rue Notre-Dame Ouest, Montréal, QC H3C 1K8, Canada",Condo,4 1/2,1,,0,"Buanderie (dans l'appartement), , , ",True,730,True,Non
1859,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-3-1-2-1er-avril-renove-plateau-mont-royal-terrasse/1554443791,1050.00,"Beau 3 1/2+ 1er avril renové, plateau Mont-Royal , terrasse","4308 Rue D'Iberville, Montréal, QC H2H 2L6, Canada",Appartement,3 1/2 et coin détente,1,,0,"Buanderie (dans l'appartement), , , ",False,700,False,Limité
1860,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-renove-rue-de-lorimier-villeray/1555628798,975.00,4 1/2 rénové rue de Lorimier - Villeray,"7880 De Lorimier, Montréal H2E 2P6 QC",Appartement,4 1/2,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",False,625,False,Limité
1861,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-appartement-a-louer-mile-end-disponible-maintenant/1555628609,1100.00,4 1/2 appartement à louer / Mile-End / disponible maintenant,"6050 Rue Waverly, Montréal, QC H2T 2Y3, Canada",Appartement,4 1/2,1,,0,", , Lave-vaisselle, Réfrigérateur / congélateur",False,1 100,False,Non
1862,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/3-1-2-for-rent-in-laval/1555628487,,3 1/2 for rent in laval,", h7n5a4, laval, QC",Appartement,3 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,1,False,Non
1863,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-beaubien-rosemont-la-petite-patrie-3-1-2-renove-renovate/1555627986,770.00,"Métro Beaubien, Rosemont-La-Petite-Patrie, 3 1/2 rénové/renovate","1825 Rue Beaubien E, Montréal, QC H2G 1L7, Canada",Appartement,3 1/2,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",False,700,False,Non
1864,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-1-2-bachelor-avec-chambre-fermee-svp-lire-details-annonce/1555627765,660.00,2-1/2 - Bachelor avec chambre fermée - SVP lire détails annonce,"8565A Ontario Est, H1L3G1, Montréal, QC",Sous-sol,1 ½ ou 2 ½,1,,0,"Buanderie (dans l'appartement), , , ",False,500,False,Non
1865,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-condo-lumineux-et-spacieux/1555627313,2000.00,Magnifique condo lumineux et spacieux!,"8201 10e avenue, H1Z 3B4, Montréal, QC",Condo,4 1/2,1,False,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,1 265,True,Limité
1866,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-mile-end-avec-5-electros-inclus/1555627296,1400.00,3 1/2 mile end avec 5 électros inclus,"225 Rue Bernard O, Montréal, QC H2V 4K9, Canada",Condo,3 1/2,1,,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,675,False,Limité
1867,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/downtown-near-mcgill-university-a-4-1-2/1555627135,1200.00,Downtown near McGill University a 4 1/2,"3431 Jeanne Mance, H2X2J7, Montreal, QC",Appartement,4 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",True,750,False,Non
1868,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-for-rent-hochelaga-maisonneuve-montreal/1554405849,1300.00,4 1/2 à louer / for rent - Hochelaga  Maisonneuve- Montréal,"6911 Av Pierre-de-coubertin, Montreal H1N 1T5 QC",Condo,4 1/2,1,False,1,,False,850,True,Limité
1869,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/4-1-2-chauffe-situe-dans-le-vieux-greenfield-park/1554439219,1050.00,4 1/2 chauffé situé dans le vieux Greenfield Park,"19 Rue Princess, Greenfield Park, QC J4V 2L4, Canada",Appartement,4 1/2,1,False,2,", Buanderie (dans l'immeuble), Lave-vaisselle, Réfrigérateur / congélateur",False,600,False,Non
1870,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/date-flexible:-rosemont-studio-tout-renove-electros-animal/1555625625,900.00,Date flexible: Rosemont Studio + tout rénové + électros + animal,"3169 Rue Sherbrooke E, Montréal, QC H1W 1B8, Canada",Appartement,1 ½ ou 2 ½,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",False,400,False,Oui
1871,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-4-basement-yard-parking-quiet-tranquille-now/1555625301,1450.00,Renovated 4½+basement+yard+parking+quiet /tranquille @NOW,"696 Avenue Alepin, LaSalle, QC H8P 2E2, Canada",Appartement,4 1/2,2,,1,"Buanderie (dans l'appartement), , , ",False,1 800,False,Limité
1872,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/for-rent-4-1-2-in-lasalle-a-louer-4-1-2-a-lasalle/1555625143,1250.00,For rent 4 1/2 in LaSalle / À louer  4 1/2 à LaSalle,"Avenue Alepin, LaSalle, QC H8P 2C9, Canada",Appartement,4 1/2,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",True,1 159,False,Non
1873,https://www.kijiji.ca/v-appartement-condo/ville-de-quebec/cession-de-bail-41-2-semi-meuble-rue-st-denis-a-partir-de-mai/1555625057,1720.00,Cession de bail 41/2 semi meublé rue St-Denis à partir de Mai,"5435 R. Saint-Denis, Montréal, QC H2J 4B7, Canada",Appartement,4 1/2,1,,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,770,False,Non
1874,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-for-rent-in-ndg-1-bed-1-bathroom-office-garage/1555624286,1104.00,"3 1/2 for rent in NDG  (1 bed, 1 bathroom, office, garage)","4640 ave Madison, h4b 2v4, Montreal, QC",Appartement,3 1/2 et coin détente,1,False,1,", Buanderie (dans l'immeuble), , ",False,750,False,Limité
1875,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-radisson-4-1-2-chauffage-inclus/1555623488,925.00,Metro Radisson 4 1/2 chauffage inclus,"6955 Rue Sherbrooke E, Montréal, QC H1N 1E3, Canada",Appartement,4 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,550,False,Non
1876,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-saint-leonard-2eme-etage/1555623423,,,,,,,,0,,False,,False,
1877,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-fabre-1-375-tres-grd-5-1-2-chauffage-eau-ch-incl-1-juil/1555623356,1375.00,"Metro Fabre, $1,375,Tres grd 5 1/2 Chauffage&Eau ch,incl 1 juil.",", montrea H2E2M5 QC, Canada",Appartement,5 1/2,1,False,0,,False,950,False,Non
1878,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-a-louer/1555623313,1290.00,Condo à louer,"7731 Rue Louis Quilico, Saint-Léonard, QC H1S 3E6, Canada",Condo,3 1/2,1,False,1,"Buanderie (dans l'appartement), , Lave-vaisselle, ",False,800,True,Non
1879,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nice-large-sunny-duplex-2-bdr-garden-deck-7-appliances-ndg/1546642166,1495.00,"Nice Large Sunny duplex, 2 BDR, garden/deck, 7 appliances, NDG","Avenue Connaught, Montréal, QC H4B 1X1, Canada",Duplex/Triplex,4 1/2,1,False,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,950,False,Oui
1880,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/basement-bachelor-570-1st-april-st-pierre-lachine/1555622782,570.00,"Basement bachelor 570$. 1st April. St-Pierre, Lachine","25 Avenue Gowans, Lachine, QC H8R 1R7, Canada",Appartement,1 ½ ou 2 ½,1,True,0,", Buanderie (dans l'immeuble), , ",False,260,False,Non
1881,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-apartment-for-rent-lease-transfer-suitable-for-students/1555622578,1120.00,"4 1/2 apartment for rent(Lease transfer)
Suitable for students","Chemin Queen Mary, Montréal, QC H3W 1Y3, Canada",Appartement,4 1/2,1,True,0,"Buanderie (dans l'appartement), Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,800,False,Non
1882,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-bedroom-apartment-lease-transfer-in-homa/1555622570,1480.00,3 Bedroom Apartment - Lease Transfer in HOMA,"3504 Rue de Rouen, Montréal, QC H1W 1L9, Canada",Appartement,5 1/2 et coin détente,1,,0,,False,1 100,False,Oui
1883,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/echange-swap-4-1-2-rdc-plateau-contre-5-1-2-et-plus/1555622469,1170.00,ÉCHANGE/SWAP 4 1/2 RDC Plateau contre 5 1/2 et plus...,"H2H1X2, Canada",Appartement,4 1/2,1,False,0,"Buanderie (dans l'appartement), , Lave-vaisselle, ",False,1 000,False,Non
1884,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/new-tdc3-2-bed-2-bath-1000-sqft-corner-condo/1555622027,,New TDC3 2 bed 2 bath 1000+ sqft. corner condo,"1288 Rue Saint-Antoine O, Montréal, QC H3C 1C2, Canada",Condo,4 1/2 et coin détente,2,False,1,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,1 021,True,Limité
1885,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-5-1-2-grand-jardin-renove-2021/1555622008,1560.00,Appartement 5 1/2 (Grand + Jardin)  rénové 2021,"7072 montjoie, H1S2L5, montréal, QC",Duplex/Triplex,5 1/2,1,,1,,True,1 300,False,Limité
1886,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-2-chambres-fermees-avec-porte-patio-renove-a-neuf/1555621667,1500.00,"Grand 5 1/2, 2 chambres fermées avec porte patio, Rénové à neuf","Montréal, QC H1V 1R8, Canada",Appartement,5 1/2,1,,0,"Buanderie (dans l'appartement), , Lave-vaisselle, ",False,1 050,False,Limité
1887,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/beautiful-5-1-2-in-st-hubert-with-back-yard-balcony/1555621067,1500.00,Beautiful 5 1/2 in st- hubert with back yard & balcony,"3369 Mackay, J4T2N9, Saint-Hubert, QC",Duplex/Triplex,5 1/2,1,,2,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",True,1 200,True,Non
1888,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-haut-de-gamme-au-coeur-de-rosemont-la-petite-patrie/1555620547,3650.00,Appartement haut de gamme au coeur de Rosemont La Petite Patrie,"H2G1J9, Canada",Appartement,6 1/2 et coin détente,1.5,True,1,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",True,2 200,True,Non
1889,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lasalle:-beau-3-1-2-1er-etage-renove-4-electrons-sofa/1555620306,1000.00,"Lasalle: Beau 3 1/2,  1er étage, rénové,4 électrons, sofa","111 9e Av, LaSalle, QC H8P 2N7, Canada",Appartement,3 1/2,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",False,600,False,Non
1890,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/beau-condo-a-louer-a-saint-lambert/1555508782,1350.00,Beau condo à louer à Saint-Lambert,"183 Avenue de Navarre, Saint-Lambert, QC J4S 1Y3, Canada",Condo,4 1/2,1,,1,"Buanderie (dans l'appartement), Buanderie (dans l'immeuble), Lave-vaisselle, Réfrigérateur / congélateur",True,1 100,False,Non
1891,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-appartements-hotel-centre-ville-de-montreal-vieux-mtl/1552702899,,3½ - APPARTEMENTS-HÔTEL - CENTRE-VILLE DE MONTRÉAL - VIEUX-MTL,"985 Boul St-Laurent, Montréal, QC H2Z 1J4, Canada",Appartement,3 1/2,2,True,0,", Buanderie (dans l'immeuble), Lave-vaisselle, Réfrigérateur / congélateur",True,590,True,Oui
1892,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-2-sdb-condo-appartement-neuf-a-louer-plateau-mont-royal/1520767953,2000.00,4 1/2 2 sdb Condo Appartement neuf à louer-Plateau Mont-Royal,"468 rue Saint-Grégoire, Montreal, QC, H2J 0B6",Condo,4 1/2,2,True,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,Non disponible,True,Limité
